timestamp,level,step,learning_rate,average_loss,batch_loss
2024-01-29 18:59:53,INFO,359000,0.0002,0.1047725608,0.0879881158
2024-01-29 19:00:20,INFO,359500,0.0002,0.1047604423,0.0871449262
2024-01-29 19:00:47,INFO,360000,0.0002,0.1047482669,0.1134709939
2024-01-29 19:01:14,INFO,360500,0.0002,0.1047351622,0.1024650559
2024-01-29 19:01:40,INFO,361000,0.0002,0.1047219394,0.0930678248
2024-01-29 19:02:07,INFO,361500,0.0002,0.1047100837,0.0920128748
2024-01-29 19:02:34,INFO,362000,0.0002,0.1046982487,0.095835641
2024-01-29 19:03:01,INFO,362500,0.0002,0.1046876871,0.1067502424
2024-01-29 19:03:28,INFO,363000,0.0002,0.1046749821,0.1018984765
2024-01-29 19:03:54,INFO,363500,0.0002,0.1046624996,0.1088872924
2024-01-29 19:04:21,INFO,364000,0.0002,0.1046506921,0.1147834286
2024-01-29 19:04:48,INFO,364500,0.0002,0.1046383293,0.0933906287
2024-01-29 19:05:15,INFO,365000,0.0002,0.1046261891,0.091992043
2024-01-29 19:05:42,INFO,365500,0.0002,0.1046132632,0.0894934312
2024-01-29 19:06:08,INFO,366000,0.0002,0.1046024061,0.0781034529
2024-01-29 19:06:35,INFO,366500,0.0002,0.1045911067,0.0926670283
2024-01-29 19:07:02,INFO,367000,0.0002,0.1045785307,0.1127917916
2024-01-29 19:07:29,INFO,367500,0.0002,0.1045661164,0.0903416425
2024-01-29 19:07:55,INFO,368000,0.0002,0.1045547475,0.1059071124
2024-01-29 19:08:22,INFO,368500,0.0002,0.1045428063,0.0785913244
2024-01-29 19:08:49,INFO,369000,0.0002,0.1045315302,0.0842218623
2024-01-29 19:09:16,INFO,369500,0.0002,0.1045197808,0.1015139818
2024-01-29 19:09:42,INFO,370000,0.0002,0.1045080514,0.09885481
2024-01-29 19:10:10,INFO,370500,0.0002,0.1044969523,0.1114801764
2024-01-29 19:10:36,INFO,371000,0.0002,0.104486358,0.0927380174
2024-01-29 19:11:03,INFO,371500,0.0002,0.1044755159,0.1039874554
2024-01-29 19:11:30,INFO,372000,0.0002,0.104463708,0.1019491255
2024-01-29 19:11:56,INFO,372500,0.0002,0.1044519505,0.1113491356
2024-01-29 19:12:23,INFO,373000,0.0002,0.1044406337,0.0986779705
2024-01-29 19:12:50,INFO,373500,0.0002,0.1044298202,0.0995564014
2024-01-29 19:13:17,INFO,374000,0.0002,0.1044193027,0.0858177468
2024-01-29 19:13:43,INFO,374500,0.0002,0.1044081424,0.0977352709
2024-01-29 19:14:10,INFO,375000,0.0002,0.1043969744,0.1111333817
2024-01-29 19:14:37,INFO,375500,0.0002,0.1043854337,0.080636315
2024-01-29 19:15:04,INFO,376000,0.0002,0.1043741086,0.0959902257
2024-01-29 19:15:31,INFO,376500,0.0002,0.104363466,0.0783912539
2024-01-29 19:15:57,INFO,377000,0.0002,0.1043521276,0.1044973135
2024-01-29 19:16:24,INFO,377500,0.0002,0.1043412051,0.0975506008
2024-01-29 19:16:51,INFO,378000,0.0002,0.104329779,0.0875258669
2024-01-29 19:17:18,INFO,378500,0.0002,0.1043179883,0.0872483402
2024-01-29 19:17:44,INFO,379000,0.0002,0.1043076005,0.0921820402
2024-01-29 19:18:11,INFO,379500,0.0002,0.104297146,0.0911871791
2024-01-29 19:18:38,INFO,380000,0.0002,0.1042866442,0.1014930457
2024-01-29 19:19:05,INFO,380500,0.0002,0.1042758684,0.0858878717
2024-01-29 19:19:31,INFO,381000,0.0002,0.1042651171,0.1104520112
2024-01-29 19:19:58,INFO,381500,0.0002,0.1042542247,0.0846434683
2024-01-29 19:20:25,INFO,382000,0.0002,0.1042434949,0.1047764271
2024-01-29 19:20:52,INFO,382500,0.0002,0.1042339372,0.0922624692
2024-01-29 19:21:18,INFO,383000,0.0002,0.1042224311,0.0804261342
2024-01-29 19:21:45,INFO,383500,0.0002,0.1042116231,0.1148680225
2024-01-29 19:22:12,INFO,384000,0.0002,0.1041995723,0.0862231702
2024-01-29 19:22:39,INFO,384500,0.0002,0.1041878426,0.0990564078
2024-01-29 19:23:05,INFO,385000,0.0002,0.1041769659,0.099477984
2024-01-29 19:23:33,INFO,385500,0.0002,0.1041667301,0.1059698611
2024-01-29 19:23:59,INFO,386000,0.0002,0.104155188,0.0902256072
2024-01-29 19:24:26,INFO,386500,0.0002,0.1041448281,0.1043708771
2024-01-29 19:24:53,INFO,387000,0.0002,0.1041345518,0.0992255285
2024-01-29 19:25:20,INFO,387500,0.0002,0.1041230502,0.1015229076
2024-01-29 19:25:46,INFO,388000,0.0002,0.1041120209,0.0946597382
2024-01-29 19:26:13,INFO,388500,0.0002,0.1041017838,0.0897930935
2024-01-29 19:26:40,INFO,389000,0.0002,0.1040907259,0.0856859088
2024-01-29 19:27:07,INFO,389500,0.0002,0.1040810896,0.0844609961
2024-01-29 19:27:33,INFO,390000,0.0002,0.1040707351,0.1011643186
2024-01-29 19:28:01,INFO,390500,0.0002,0.1040598121,0.0884625614
2024-01-29 19:28:27,INFO,391000,0.0002,0.1040491542,0.1007207036
2024-01-29 19:28:54,INFO,391500,0.0002,0.1040388375,0.0911347121
2024-01-29 19:29:21,INFO,392000,0.0002,0.1040293911,0.1090484858
2024-01-29 19:29:48,INFO,392500,0.0002,0.1040190746,0.1068495363
2024-01-29 19:30:14,INFO,393000,0.0002,0.1040086059,0.1025148183
2024-01-29 19:30:41,INFO,393500,0.0002,0.103998247,0.1068093181
2024-01-29 19:31:08,INFO,394000,0.0002,0.1039873347,0.1029057577
2024-01-29 19:31:35,INFO,394500,0.0002,0.1039772008,0.10421215
2024-01-29 19:32:01,INFO,395000,0.0002,0.1039666728,0.1004655585
2024-01-29 19:32:28,INFO,395500,0.0002,0.1039571412,0.0929800048
2024-01-29 19:32:55,INFO,396000,0.0002,0.1039467962,0.0985330343
2024-01-29 19:33:22,INFO,396500,0.0002,0.103936666,0.0992941707
2024-01-29 19:33:48,INFO,397000,0.0002,0.1039267851,0.0945335105
2024-01-29 19:34:15,INFO,397500,0.0002,0.103916232,0.0823717862
2024-01-29 19:34:42,INFO,398000,0.0002,0.1039056367,0.0875177756
2024-01-29 19:35:09,INFO,398500,0.0002,0.1038958271,0.1088536382
2024-01-29 19:35:35,INFO,399000,0.0002,0.1038858568,0.0970095694
2024-01-29 19:36:02,INFO,399500,0.0002,0.1038760012,0.0836664289
2024-01-29 19:36:29,INFO,400000,0.0002,0.1038671365,0.1063283533
2024-01-29 19:36:56,INFO,400500,0.0002,0.1038573242,0.0916951373
2024-01-29 19:37:23,INFO,401000,0.0002,0.103846247,0.1068399325
2024-01-29 19:37:49,INFO,401500,0.0002,0.1038367685,0.0965626985
2024-01-29 19:38:16,INFO,402000,0.0002,0.1038274343,0.1036634222
2024-01-29 19:38:43,INFO,402500,0.0002,0.1038167054,0.1086863428
2024-01-29 19:39:10,INFO,403000,0.0002,0.1038063141,0.092668578
2024-01-29 19:39:36,INFO,403500,0.0002,0.1037974788,0.0958756059
2024-01-29 19:40:03,INFO,404000,0.0002,0.1037885338,0.0969197154
2024-01-29 19:40:30,INFO,404500,0.0002,0.1037787541,0.0897673145
2024-01-29 19:40:57,INFO,405000,0.0002,0.1037694745,0.0973420739
2024-01-29 19:41:24,INFO,405500,0.0002,0.1037591675,0.1036170647
2024-01-29 19:41:51,INFO,406000,0.0002,0.1037493491,0.0899656266
2024-01-29 19:42:17,INFO,406500,0.0002,0.1037398565,0.0831002221
2024-01-29 19:42:44,INFO,407000,0.0002,0.1037303521,0.0857372731
2024-01-29 19:43:11,INFO,407500,0.0002,0.1037218711,0.0862091184
2024-01-29 19:43:38,INFO,408000,0.0002,0.1037118603,0.1172707528
2024-01-29 19:44:04,INFO,408500,0.0002,0.1037012788,0.0911512524
2024-01-29 19:44:31,INFO,409000,0.0002,0.1036903301,0.0957066789
2024-01-29 19:44:58,INFO,409500,0.0002,0.103680537,0.0893818587
2024-01-29 19:45:24,INFO,410000,0.0002,0.1036714748,0.0984294489
2024-01-29 19:45:51,INFO,410500,0.0002,0.103662745,0.0986144096
2024-01-29 19:46:18,INFO,411000,0.0002,0.1036536121,0.1055740491
2024-01-29 19:46:45,INFO,411500,0.0002,0.1036444174,0.0942870304
2024-01-29 19:47:12,INFO,412000,0.0002,0.103634511,0.0869117379
2024-01-29 19:47:38,INFO,412500,0.0002,0.103625017,0.0990192443
2024-01-29 19:48:05,INFO,413000,0.0002,0.103615781,0.0856066048
2024-01-29 19:48:32,INFO,413500,0.0002,0.1036061993,0.0831427649
2024-01-29 19:48:58,INFO,414000,0.0002,0.1035959647,0.0986537635
2024-01-29 19:49:25,INFO,414500,0.0002,0.1035868476,0.0944113061
2024-01-29 19:49:52,INFO,415000,0.0002,0.1035760745,0.0979272351
2024-01-29 19:50:19,INFO,415500,0.0002,0.103566069,0.0838678926
2024-01-29 19:50:45,INFO,416000,0.0002,0.1035567419,0.0820980817
2024-01-29 19:51:12,INFO,416500,0.0002,0.103546788,0.1022397876
2024-01-29 19:51:39,INFO,417000,0.0002,0.1035364893,0.0967748612
2024-01-29 19:52:06,INFO,417500,0.0002,0.1035263417,0.1019176841
2024-01-29 19:52:32,INFO,418000,0.0002,0.1035177269,0.0996833965
2024-01-29 19:52:59,INFO,418500,0.0002,0.1035078909,0.1056367606
2024-01-29 19:53:26,INFO,419000,0.0002,0.1034984224,0.0878099576
2024-01-29 19:53:52,INFO,419500,0.0002,0.1034881046,0.1096388847
2024-01-29 19:54:19,INFO,420000,0.0002,0.1034786282,0.1074922457
2024-01-29 19:54:46,INFO,420500,0.0002,0.1034695524,0.1099982262
2024-01-29 19:55:13,INFO,421000,0.0002,0.1034596976,0.0875320733
2024-01-29 19:55:39,INFO,421500,0.0002,0.1034505676,0.0883087069
2024-01-29 19:56:06,INFO,422000,0.0002,0.1034413643,0.0792993829
2024-01-29 19:56:33,INFO,422500,0.0002,0.1034320199,0.1066111326
2024-01-29 19:56:59,INFO,423000,0.0002,0.1034223809,0.1099911481
2024-01-29 19:57:26,INFO,423500,0.0002,0.1034129128,0.1058099121
2024-01-29 19:57:53,INFO,424000,0.0002,0.1034040191,0.0857834816
2024-01-29 19:58:20,INFO,424500,0.0002,0.1033947196,0.0772251338
2024-01-29 19:58:46,INFO,425000,0.0002,0.1033850863,0.0911179185
2024-01-29 19:59:14,INFO,425500,0.0002,0.1033761195,0.1154189333
2024-01-29 19:59:40,INFO,426000,0.0002,0.1033674107,0.1156779155
2024-01-29 20:00:07,INFO,426500,0.0002,0.1033588696,0.101330772
2024-01-29 20:00:34,INFO,427000,0.0002,0.1033496071,0.0835853964
2024-01-29 20:01:01,INFO,427500,0.0002,0.1033407985,0.089779295
2024-01-29 20:01:27,INFO,428000,0.0002,0.103331486,0.0883071721
2024-01-29 20:01:54,INFO,428500,0.0002,0.1033229033,0.0869778618
2024-01-29 20:02:21,INFO,429000,0.0002,0.1033130011,0.0835761577
2024-01-29 20:02:48,INFO,429500,0.0002,0.1033042365,0.09578114
2024-01-29 20:03:14,INFO,430000,0.0002,0.1032948126,0.1039841026
2024-01-29 20:03:41,INFO,430500,0.0002,0.1032861545,0.0991237238
2024-01-29 20:04:08,INFO,431000,0.0002,0.1032762238,0.1012759507
2024-01-29 20:04:35,INFO,431500,0.0002,0.1032672017,0.0969302654
2024-01-29 20:05:01,INFO,432000,0.0002,0.1032581462,0.0970715582
2024-01-29 20:05:28,INFO,432500,0.0002,0.103250284,0.0971525311
2024-01-29 20:05:55,INFO,433000,0.0002,0.1032420787,0.1006911844
2024-01-29 20:06:22,INFO,433500,0.0002,0.1032328652,0.0923529491
2024-01-29 20:06:49,INFO,434000,0.0002,0.1032247923,0.1184943542
2024-01-29 20:07:16,INFO,434500,0.0002,0.1032158047,0.1055388525
2024-01-29 20:07:42,INFO,435000,0.0002,0.1032076629,0.1031507105
2024-01-29 20:08:10,INFO,435500,0.0002,0.1031989921,0.1073123887
2024-01-29 20:08:36,INFO,436000,0.0002,0.1031903261,0.0851049274
2024-01-29 20:09:03,INFO,436500,0.0002,0.1031811929,0.0808143839
2024-01-29 20:09:30,INFO,437000,0.0002,0.1031721045,0.1078274399
2024-01-29 20:09:57,INFO,437500,0.0002,0.1031629532,0.0897461325
2024-01-29 20:10:24,INFO,438000,0.0002,0.1031533152,0.0984881595
2024-01-29 20:10:51,INFO,438500,0.0002,0.1031445145,0.1006878167
2024-01-29 20:11:18,INFO,439000,0.0002,0.1031362357,0.084492743
2024-01-29 20:11:45,INFO,439500,0.0002,0.1031267023,0.0921411961
2024-01-29 20:12:12,INFO,440000,0.0002,0.1031185902,0.1187245324
2024-01-29 20:12:40,INFO,440500,0.0002,0.1031106564,0.1005352736
2024-01-29 20:13:07,INFO,441000,0.0002,0.1031027967,0.1089996099
2024-01-29 20:13:33,INFO,441500,0.0002,0.1030946928,0.0954108387
2024-01-29 20:14:00,INFO,442000,0.0002,0.1030863045,0.1019006148
2024-01-29 20:14:28,INFO,442500,0.0002,0.1030776577,0.0927870572
2024-01-29 20:14:55,INFO,443000,0.0002,0.10306853,0.085379824
2024-01-29 20:15:22,INFO,443500,0.0002,0.1030598625,0.0817927197
2024-01-29 20:15:49,INFO,444000,0.0002,0.1030514629,0.0940055549
2024-01-29 20:16:16,INFO,444500,0.0002,0.1030428774,0.0961337835
2024-01-29 20:16:43,INFO,445000,0.0002,0.1030344514,0.0927159637
2024-01-29 20:17:10,INFO,445500,0.0002,0.1030265488,0.0995951816
2024-01-29 20:17:37,INFO,446000,0.0002,0.103017854,0.0905428156
2024-01-29 20:18:04,INFO,446500,0.0002,0.1030087769,0.090348497
2024-01-29 20:18:31,INFO,447000,0.0002,0.1030007665,0.1032780707
2024-01-29 20:18:58,INFO,447500,0.0002,0.1029929553,0.1271757334
2024-01-29 20:19:25,INFO,448000,0.0002,0.1029841225,0.076783523
2024-01-29 20:19:51,INFO,448500,0.0002,0.1029761779,0.0872814357
2024-01-29 20:20:18,INFO,449000,0.0002,0.1029674881,0.0930696875
2024-01-29 20:20:45,INFO,449500,0.0002,0.1029587648,0.0920927972
2024-01-29 20:21:12,INFO,450000,0.0002,0.1029504597,0.0895537287
2024-01-29 20:21:40,INFO,450500,0.0002,0.1029429617,0.0952419192
2024-01-29 20:22:07,INFO,451000,0.0002,0.1029340289,0.0767375752
2024-01-29 20:22:33,INFO,451500,0.0002,0.1029250782,0.1008347571
2024-01-29 20:23:00,INFO,452000,0.0002,0.1029158221,0.1047101393
2024-01-29 20:23:27,INFO,452500,0.0002,0.1029077046,0.1167686731
2024-01-29 20:23:54,INFO,453000,0.0002,0.1028991408,0.0958811492
2024-01-29 20:24:21,INFO,453500,0.0002,0.102890913,0.1178115755
2024-01-29 20:24:48,INFO,454000,0.0002,0.1028823919,0.0976631865
2024-01-29 20:25:15,INFO,454500,0.0002,0.1028746358,0.1152591556
2024-01-29 20:25:42,INFO,455000,0.0002,0.1028668269,0.0891043171
2024-01-29 20:26:09,INFO,455500,0.0002,0.1028589459,0.0858994052
2024-01-29 20:26:36,INFO,456000,0.0002,0.1028511173,0.101563476
2024-01-29 20:27:03,INFO,456500,0.0002,0.10284292,0.0985202417
2024-01-29 20:27:30,INFO,457000,0.0002,0.1028356928,0.1008002013
2024-01-29 20:27:57,INFO,457500,0.0002,0.102827529,0.0876230374
2024-01-29 20:28:24,INFO,458000,0.0002,0.1028201866,0.0913533494
2024-01-29 20:28:50,INFO,458500,0.0002,0.102811835,0.0967696309
2024-01-29 20:29:17,INFO,459000,0.0002,0.1028041038,0.0947719887
2024-01-29 20:29:45,INFO,459500,0.0002,0.1027967097,0.0986508429
2024-01-29 20:30:11,INFO,460000,0.0002,0.1027886711,0.0761372
2024-01-29 20:30:39,INFO,460500,0.0002,0.1027802568,0.0913228542
2024-01-29 20:31:06,INFO,461000,0.0002,0.102772277,0.1021815911
2024-01-29 20:31:33,INFO,461500,0.0002,0.1027647057,0.0909816697
2024-01-29 20:32:00,INFO,462000,0.0002,0.1027566987,0.0950621814
2024-01-29 20:32:26,INFO,462500,0.0002,0.1027496802,0.0852183327
2024-01-29 20:32:53,INFO,463000,0.0002,0.1027422074,0.1101355851
2024-01-29 20:33:20,INFO,463500,0.0002,0.1027341473,0.1067996845
2024-01-29 20:33:47,INFO,464000,0.0002,0.1027266238,0.1103037074
2024-01-29 20:34:14,INFO,464500,0.0002,0.1027191193,0.0890794545
2024-01-29 20:34:41,INFO,465000,0.0002,0.1027115289,0.1075465828
2024-01-29 20:35:08,INFO,465500,0.0002,0.1027044157,0.1011425555
2024-01-29 20:35:35,INFO,466000,0.0002,0.1026965599,0.0968327224
2024-01-29 20:36:02,INFO,466500,0.0002,0.1026891523,0.1000071391
2024-01-29 20:36:28,INFO,467000,0.0002,0.1026806416,0.0870987326
2024-01-29 20:36:55,INFO,467500,0.0002,0.1026726256,0.091764532
2024-01-29 20:37:22,INFO,468000,0.0002,0.1026652137,0.1044635177
2024-01-29 20:37:49,INFO,468500,0.0002,0.1026573692,0.1013215035
2024-01-29 20:38:16,INFO,469000,0.0002,0.1026493702,0.102705583
2024-01-29 20:38:43,INFO,469500,0.0002,0.102641116,0.0966442972
2024-01-29 20:39:09,INFO,470000,0.0002,0.1026336939,0.0839543566
2024-01-29 20:39:37,INFO,470500,0.0002,0.102626664,0.1031017527
2024-01-29 20:40:04,INFO,471000,0.0002,0.102619892,0.0908085033
2024-01-29 20:40:31,INFO,471500,0.0002,0.1026119603,0.0899498388
2024-01-29 20:40:58,INFO,472000,0.0002,0.1026046669,0.0909454376
2024-01-29 20:41:25,INFO,472500,0.0002,0.1025973315,0.0903892368
2024-01-29 20:41:52,INFO,473000,0.0002,0.1025895159,0.0791333616
2024-01-29 20:42:19,INFO,473500,0.0002,0.1025818446,0.0925850198
2024-01-29 20:42:46,INFO,474000,0.0002,0.1025741927,0.0948406905
2024-01-29 20:43:13,INFO,474500,0.0002,0.1025664542,0.0862832144
2024-01-29 20:43:40,INFO,475000,0.0002,0.1025585859,0.0928337872
2024-01-29 20:44:07,INFO,475500,0.0002,0.1025505506,0.0852519646
2024-01-29 20:44:34,INFO,476000,0.0002,0.1025430884,0.0889935791
2024-01-29 20:45:01,INFO,476500,0.0002,0.1025362024,0.1143954396
2024-01-29 20:45:28,INFO,477000,0.0002,0.1025283543,0.0887203589
2024-01-29 20:45:55,INFO,477500,0.0002,0.1025207719,0.0849354565
2024-01-29 20:46:21,INFO,478000,0.0002,0.1025137126,0.0901152566
2024-01-29 20:46:48,INFO,478500,0.0002,0.1025063518,0.1030520946
2024-01-29 20:47:15,INFO,479000,0.0002,0.1024990521,0.1048952043
2024-01-29 20:47:42,INFO,479500,0.0002,0.102492347,0.119574219
2024-01-29 20:48:09,INFO,480000,0.0002,0.1024849875,0.1028363258
2024-01-29 20:48:37,INFO,480500,0.0002,0.1024777299,0.1050924659
2024-01-29 20:49:04,INFO,481000,0.0002,0.1024700385,0.1049417406
2024-01-29 20:49:32,INFO,481500,0.0002,0.1024631487,0.102817066
2024-01-29 20:49:59,INFO,482000,0.0002,0.1024560041,0.0859593749
2024-01-29 20:50:27,INFO,482500,0.0002,0.1024484282,0.0886054039
2024-01-29 20:50:54,INFO,483000,0.0002,0.1024415126,0.0929684117
2024-01-29 20:51:21,INFO,483500,0.0002,0.1024339983,0.1009157151
2024-01-29 20:51:47,INFO,484000,0.0002,0.1024270241,0.1154682413
2024-01-29 20:52:14,INFO,484500,0.0002,0.1024194633,0.1006878391
2024-01-29 20:52:41,INFO,485000,0.0002,0.1024122729,0.0905359089
2024-01-29 20:53:09,INFO,485500,0.0002,0.1024043672,0.0950189233
2024-01-29 20:53:35,INFO,486000,0.0002,0.1023971938,0.0961923897
2024-01-29 20:54:02,INFO,486500,0.0002,0.1023909258,0.0814161971
2024-01-29 20:54:29,INFO,487000,0.0002,0.102383474,0.0918573886
2024-01-29 20:54:56,INFO,487500,0.0002,0.1023766524,0.1106115803
2024-01-29 20:55:23,INFO,488000,0.0002,0.1023693051,0.0816066265
2024-01-29 20:55:49,INFO,488500,0.0002,0.1023619119,0.0882898197
2024-01-29 20:56:16,INFO,489000,0.0002,0.1023545245,0.1116596088
2024-01-29 20:56:43,INFO,489500,0.0002,0.1023471852,0.0875425786
2024-01-29 20:57:10,INFO,490000,0.0002,0.1023405585,0.0880045444
2024-01-29 20:57:37,INFO,490500,0.0002,0.1023340409,0.0838755593
2024-01-29 20:58:03,INFO,491000,0.0002,0.1023265585,0.1054379866
2024-01-29 20:58:30,INFO,491500,0.0002,0.1023183152,0.091746904
2024-01-29 20:58:57,INFO,492000,0.0002,0.1023112207,0.0982670486
2024-01-29 20:59:23,INFO,492500,0.0002,0.1023051038,0.1002971157
2024-01-29 20:59:50,INFO,493000,0.0002,0.1022975339,0.0781970322
2024-01-29 21:00:17,INFO,493500,0.0002,0.1022896489,0.0843095481
2024-01-29 21:00:43,INFO,494000,0.0002,0.1022819108,0.0943359286
2024-01-29 21:01:10,INFO,494500,0.0002,0.1022741005,0.0789714605
2024-01-29 21:01:36,INFO,495000,0.0002,0.1022674326,0.100202553
2024-01-29 21:02:03,INFO,495500,0.0002,0.1022613997,0.0915117562
2024-01-29 21:02:30,INFO,496000,0.0002,0.1022539578,0.1010278016
2024-01-29 21:02:57,INFO,496500,0.0002,0.1022474861,0.1168802232
2024-01-29 21:03:23,INFO,497000,0.0002,0.1022409052,0.1134368032
2024-01-29 21:03:50,INFO,497500,0.0002,0.1022347247,0.1034872085
2024-01-29 21:04:17,INFO,498000,0.0002,0.1022270558,0.1006869301
2024-01-29 21:04:43,INFO,498500,0.0002,0.1022203139,0.0876321122
2024-01-29 21:05:10,INFO,499000,0.0002,0.102213755,0.0958011672
2024-01-29 21:05:37,INFO,499500,0.0002,0.1022076261,0.0916420892
2024-01-29 21:06:03,INFO,500000,0.0002,0.1022020502,0.0911538303
2024-01-29 21:06:30,INFO,500500,0.0002,0.1021950668,0.082608059
2024-01-29 21:06:57,INFO,501000,0.0002,0.1021879468,0.105044283
2024-01-29 21:07:24,INFO,501500,0.0002,0.1021817191,0.1038946658
2024-01-29 21:07:50,INFO,502000,0.0002,0.1021753453,0.1179460958
2024-01-29 21:08:17,INFO,502500,0.0002,0.1021688431,0.0932536498
2024-01-29 21:08:44,INFO,503000,0.0002,0.1021618537,0.0895912573
2024-01-29 21:09:10,INFO,503500,0.0002,0.1021547174,0.0823709071
2024-01-29 21:09:37,INFO,504000,0.0002,0.1021474859,0.1047508344
2024-01-29 21:10:04,INFO,504500,0.0002,0.1021408749,0.1002594978
2024-01-29 21:10:31,INFO,505000,0.0002,0.1021341297,0.089134641
2024-01-29 21:10:58,INFO,505500,0.0002,0.102128113,0.0974526927
2024-01-29 21:11:24,INFO,506000,0.0002,0.1021207484,0.0908918828
2024-01-29 21:11:51,INFO,506500,0.0002,0.1021137291,0.0864228979
2024-01-29 21:12:18,INFO,507000,0.0002,0.1021072881,0.079118304
2024-01-29 21:12:44,INFO,507500,0.0002,0.102099838,0.0904849619
2024-01-29 21:13:11,INFO,508000,0.0002,0.1020926721,0.1057377607
2024-01-29 21:13:38,INFO,508500,0.0002,0.1020861023,0.0945809036
2024-01-29 21:14:04,INFO,509000,0.0002,0.102079618,0.1018078327
2024-01-29 21:14:31,INFO,509500,0.0002,0.1020731433,0.0942545012
2024-01-29 21:14:57,INFO,510000,0.0002,0.1020657627,0.0849411488
2024-01-29 21:15:25,INFO,510500,0.0002,0.1020591734,0.0995264128
2024-01-29 21:15:51,INFO,511000,0.0002,0.1020523373,0.1035578623
2024-01-29 21:16:18,INFO,511500,0.0002,0.1020451101,0.0859136581
2024-01-29 21:16:44,INFO,512000,0.0002,0.1020384355,0.0873882025
2024-01-29 21:17:11,INFO,512500,0.0002,0.1020317919,0.1098141223
2024-01-29 21:17:38,INFO,513000,0.0002,0.1020250791,0.1016509682
2024-01-29 21:18:04,INFO,513500,0.0002,0.1020187763,0.1096120924
2024-01-29 21:18:31,INFO,514000,0.0002,0.1020122882,0.0937280953
2024-01-29 21:18:58,INFO,514500,0.0002,0.1020048957,0.1089931056
2024-01-29 21:19:25,INFO,515000,0.0002,0.1019990236,0.0861116052
2024-01-29 21:19:52,INFO,515500,0.0002,0.1019924958,0.0988941267
2024-01-29 21:20:19,INFO,516000,0.0002,0.101985818,0.1099033356
2024-01-29 21:20:46,INFO,516500,0.0002,0.1019791267,0.1039072871
2024-01-29 21:21:12,INFO,517000,0.0002,0.1019731722,0.087480247
2024-01-29 21:21:39,INFO,517500,0.0002,0.1019674025,0.0898227021
2024-01-29 21:22:06,INFO,518000,0.0002,0.1019618037,0.1244921461
2024-01-29 21:22:33,INFO,518500,0.0002,0.1019551779,0.0927246809
2024-01-29 21:22:59,INFO,519000,0.0002,0.1019486494,0.0922407284
2024-01-29 21:23:26,INFO,519500,0.0002,0.1019423744,0.090231657
2024-01-29 21:23:53,INFO,520000,0.0002,0.1019358663,0.1026401073
2024-01-29 21:24:20,INFO,520500,0.0002,0.1019293637,0.0877424181
2024-01-29 21:24:47,INFO,521000,0.0002,0.1019225314,0.105979979
2024-01-29 21:25:14,INFO,521500,0.0002,0.1019163972,0.0841172785
2024-01-29 21:25:41,INFO,522000,0.0002,0.1019099972,0.0964948833
2024-01-29 21:26:08,INFO,522500,0.0002,0.1019037768,0.1030554026
2024-01-29 21:26:34,INFO,523000,0.0002,0.1018975427,0.1058071628
2024-01-29 21:27:01,INFO,523500,0.0002,0.1018912793,0.0919797719
2024-01-29 21:27:28,INFO,524000,0.0002,0.1018845195,0.1010652557
2024-01-29 21:27:55,INFO,524500,0.0002,0.1018784917,0.1098124534
2024-01-29 21:28:22,INFO,525000,0.0002,0.1018720243,0.0939864069
2024-01-29 21:28:49,INFO,525500,0.0002,0.1018658897,0.1101669893
2024-01-29 21:29:16,INFO,526000,0.0002,0.1018598736,0.1158096045
2024-01-29 21:29:42,INFO,526500,0.0002,0.1018539957,0.0920885876
2024-01-29 21:30:09,INFO,527000,0.0002,0.1018466419,0.1027446687
2024-01-29 21:30:36,INFO,527500,0.0002,0.1018398489,0.1059783697
2024-01-29 21:31:03,INFO,528000,0.0002,0.1018336963,0.0925118476
2024-01-29 21:31:30,INFO,528500,0.0002,0.1018273168,0.0950110033
2024-01-29 21:31:57,INFO,529000,0.0002,0.1018211727,0.0902212113
2024-01-29 21:32:24,INFO,529500,0.0002,0.1018148742,0.0888494179
2024-01-29 21:32:51,INFO,530000,0.0002,0.1018083707,0.0846236795
2024-01-29 21:33:18,INFO,530500,0.0002,0.1018024765,0.0959168971
2024-01-29 21:33:45,INFO,531000,0.0002,0.101796138,0.1043148488
2024-01-29 21:34:12,INFO,531500,0.0002,0.1017898746,0.0992184579
2024-01-29 21:34:38,INFO,532000,0.0002,0.1017840442,0.095180735
2024-01-29 21:35:05,INFO,532500,0.0002,0.1017783114,0.0968015045
2024-01-29 21:35:32,INFO,533000,0.0002,0.1017726793,0.1006656289
2024-01-29 21:35:58,INFO,533500,0.0002,0.1017662409,0.0997408479
2024-01-29 21:36:25,INFO,534000,0.0002,0.1017594597,0.0931220725
2024-01-29 21:36:52,INFO,534500,0.0002,0.1017532688,0.0920407921
2024-01-29 21:37:19,INFO,535000,0.0002,0.101747494,0.0852289274
2024-01-29 21:37:47,INFO,535500,0.0002,0.1017421796,0.0930760354
2024-01-29 21:38:13,INFO,536000,0.0002,0.1017355154,0.0967623666
2024-01-29 21:38:40,INFO,536500,0.0002,0.1017290537,0.0887508988
2024-01-29 21:39:07,INFO,537000,0.0002,0.1017224729,0.0866558701
2024-01-29 21:39:34,INFO,537500,0.0002,0.1017161772,0.0947736427
2024-01-29 21:40:01,INFO,538000,0.0002,0.1017098297,0.101859346
2024-01-29 21:40:27,INFO,538500,0.0002,0.1017034454,0.0963884667
